MAG_id	dataset_id	sample_id	SGB_id	assigned_taxonomy_level	superkingdom	phylum	class	order	family	genus	species	genome_size	n_contigs	N50	completeness	contamination	GC_content	BUSCO_taxonomy
MortensenS_xxxx__WK036-2-L-08h-03D5_S51__bin.5	MortensenS_xxxx	WK036-2-L-08h-03D5_S51	SGB7073	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_mali	2241005	141	24923	97.38219895	0.130890052	0.363328953	
MortensenS_xxxx__WK036-2-L-08h-03D5_S51__bin.7	MortensenS_xxxx	WK036-2-L-08h-03D5_S51	SGB7070	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_satsumensis	1271497	461	2803	53.16091954	1.724137931	0.412471284	
MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.2	MortensenS_xxxx	WK036-2-L-48h-03D6_S52	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2713288	406	9162	95.91276477	1.304347826	0.464550759	
MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.7	MortensenS_xxxx	WK036-2-L-48h-03D6_S52	SGB7073	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_mali	2238499	203	17516	98.95287958	0	0.365238939	
MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.8	MortensenS_xxxx	WK036-2-L-48h-03D6_S52	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2667318	46	80350	100	0	0.527565517	
MortensenS_xxxx__WK037-1-L-08h-03D7_S53__bin.3	MortensenS_xxxx	WK037-1-L-08h-03D7_S53	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2497835	377	9417	95.7622631	2.217796267	0.467855963	
MortensenS_xxxx__WK037-1-L-08h-03D7_S53__bin.5	MortensenS_xxxx	WK037-1-L-08h-03D7_S53	SGB7063	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_nagelii	1631810	160	17749	78.66492147	0.523560209	0.365914537	
MortensenS_xxxx__WK037-1-L-48h-03D8_S54__bin.1	MortensenS_xxxx	WK037-1-L-48h-03D8_S54	SGB7063	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_nagelii	2463499	155	26127	98.95287958	1.701570681	0.366774657	
MortensenS_xxxx__WK037-1-L-48h-03D8_S54__bin.3	MortensenS_xxxx	WK037-1-L-48h-03D8_S54	SGB24161	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconacetobacter	Gluconacetobacter_liquefaciens	2830223	928	3192	56.44012343	1.523631841	0.638331679	
MortensenS_xxxx__WK037-1-L-48h-03D8_S54__bin.6	MortensenS_xxxx	WK037-1-L-48h-03D8_S54	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2615660	242	17289	96.96557971	1.838768116	0.467494246	
MortensenS_xxxx__WK037-1-L-48h-03D8_S54__bin.9	MortensenS_xxxx	WK037-1-L-48h-03D8_S54	SGB7070	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_satsumensis	2424867	95	55397	98.95287958	1.047120419	0.402660847	
MortensenS_xxxx__WK037-2-G-48h-04B4_S113__bin.2	MortensenS_xxxx	WK037-2-G-48h-04B4_S113	SGB7063	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_nagelii	2452525	63	80651	99.47643979	1.178010471	0.366230314	
MortensenS_xxxx__WK037-2-G-48h-04B4_S113__bin.3	MortensenS_xxxx	WK037-2-G-48h-04B4_S113	SGB7070	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_satsumensis	2372677	86	49102	99.47643979	1.047120419	0.40247324	
MortensenS_xxxx__WK037-2-G-48h-04B4_S113__bin.6	MortensenS_xxxx	WK037-2-G-48h-04B4_S113	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2631774	205	19231	97.82608696	1.168478261	0.467310263	
MortensenS_xxxx__WK037-2-G-48h-04B4_S113__bin.7	MortensenS_xxxx	WK037-2-G-48h-04B4_S113	SGB17227	Species	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_psychraerophilum	2260610	470	6167	89.7958153	1.78030303	0.587449405	
MortensenS_xxxx__WK037-2-L-08h-03D9_S55__bin.2	MortensenS_xxxx	WK037-2-L-08h-03D9_S55	SGB7063	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_nagelii	2490204	100	47559	99.47643979	1.701570681	0.36681051	
MortensenS_xxxx__WK037-2-L-08h-03D9_S55__bin.3	MortensenS_xxxx	WK037-2-L-08h-03D9_S55	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2622427	340	10147	96.64297659	1.041666667	0.46570181	
MortensenS_xxxx__WK037-2-L-08h-03D9_S55__bin.4	MortensenS_xxxx	WK037-2-L-08h-03D9_S55	SGB17227	Species	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_psychraerophilum	2508972	138	26751	98.28282828	1.174242424	0.588280379	
MortensenS_xxxx__WK037-2-L-08h-03D9_S55__bin.5	MortensenS_xxxx	WK037-2-L-08h-03D9_S55	SGB7070	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_satsumensis	2309874	82	49100	98.95287958	1.047120419	0.403506425	
MortensenS_xxxx__WK037-2-L-48h-03E1_S56__bin.2	MortensenS_xxxx	WK037-2-L-48h-03E1_S56	SGB7063	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_nagelii	2323654	77	59155	95.94240838	1.047120419	0.365871167	
MortensenS_xxxx__WK037-2-L-48h-03E1_S56__bin.3	MortensenS_xxxx	WK037-2-L-48h-03E1_S56	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2584799	151	25433	98.13405797	0.543478261	0.466847906	
MortensenS_xxxx__WK037-2-L-48h-03E1_S56__bin.4	MortensenS_xxxx	WK037-2-L-48h-03E1_S56	SGB17227	Species	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_psychraerophilum	2522070	85	46745	98.40909091	1.666666667	0.588743373	
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.2	MortensenS_xxxx	WK038-1-L-48h-03E3_S58	SGB1160	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_cerinus	3237699	84	93846	99.50248756	0	0.556818284	
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.3	MortensenS_xxxx	WK038-1-L-48h-03E3_S58	SGB99382	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_SGB99382	3091831	112	54497	96.00017386	0.373134328	0.606886017	
MortensenS_xxxx__WK038-2-G-48h-04B5_S114__bin.3	MortensenS_xxxx	WK038-2-G-48h-04B5_S114	SGB99382	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_SGB99382	3105074	334	15145	96.72002889	1.592039801	0.606228064	
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.2	MortensenS_xxxx	WK038-2-L-48h-03E5_S60	SGB1160	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_cerinus	2674988	40	136292	99.50248756	0	0.561775604	
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.8	MortensenS_xxxx	WK038-2-L-48h-03E5_S60	SGB99382	Genus	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_SGB99382	3120419	106	64435	97.88557214	1.705518108	0.605887543	
MortensenS_xxxx__WK039-1-L-08h-03E6_S61__bin.4	MortensenS_xxxx	WK039-1-L-08h-03E6_S61	SGB1189	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_syzygii	2288155	60	58005	98.00995025	0	0.564356436	
MortensenS_xxxx__WK039-1-L-08h-03E6_S61__bin.5	MortensenS_xxxx	WK039-1-L-08h-03E6_S61	SGB7064	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_ghanensis	1519971	18	89942	78.0104712	0.523560209	0.373941345	
MortensenS_xxxx__WK039-1-L-48h-03E7_S62__bin.10	MortensenS_xxxx	WK039-1-L-48h-03E7_S62	SGB7064	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_ghanensis	2549207	137	39144	99.47643979	1.047120419	0.371062844	
MortensenS_xxxx__WK039-1-L-48h-03E7_S62__bin.3	MortensenS_xxxx	WK039-1-L-48h-03E7_S62	SGB24153	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter_saccharivorans	2500456	704	3945	73.47749887	0.708578321	0.617944087	
MortensenS_xxxx__WK039-1-L-48h-03E7_S62__bin.6	MortensenS_xxxx	WK039-1-L-48h-03E7_S62	SGB1189	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_syzygii	2089357	40	89444	96.0199005	0	0.568571096	
MortensenS_xxxx__WK039-1-L-48h-03E7_S62__bin.8	MortensenS_xxxx	WK039-1-L-48h-03E7_S62	SGB1190	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_fabarum	2319367	314	11128	75.05747126	0	0.590256738	
MortensenS_xxxx__WK039-1-L-48h-03E7_S62__bin.9	MortensenS_xxxx	WK039-1-L-48h-03E7_S62	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2565022	114	34447	99.50248756	0	0.530707339	
MortensenS_xxxx__WK039-2-G-48h-04B6_S115__bin.1	MortensenS_xxxx	WK039-2-G-48h-04B6_S115	SGB7064	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_ghanensis	2568630	27	146462	99.47643979	1.047120419	0.370194617	
MortensenS_xxxx__WK039-2-G-48h-04B6_S115__bin.3	MortensenS_xxxx	WK039-2-G-48h-04B6_S115	SGB7070	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_satsumensis	2203867	413	6931	91.53577661	0.523560209	0.40472769	
MortensenS_xxxx__WK039-2-L-08h-03E8_S63__bin.1	MortensenS_xxxx	WK039-2-L-08h-03E8_S63	SGB7064	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_ghanensis	1932282	18	232846	92.14659686	1.047120419	0.371012616	
MortensenS_xxxx__WK039-2-L-48h-03E9_S64__bin.11	MortensenS_xxxx	WK039-2-L-48h-03E9_S64	SGB7064	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_ghanensis	2604638	28	232776	99.47643979	1.047120419	0.369483974	
MortensenS_xxxx__WK039-2-L-48h-03E9_S64__bin.2	MortensenS_xxxx	WK039-2-L-48h-03E9_S64	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2462960	137	29631	99.83416252	0	0.530818609	
MortensenS_xxxx__WK039-2-L-48h-03E9_S64__bin.6	MortensenS_xxxx	WK039-2-L-48h-03E9_S64	SGB1190	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_fabarum	2443548	92	45853	96.7751966	0.746268657	0.587979037	
MortensenS_xxxx__WK039-2-L-48h-03E9_S64__bin.9	MortensenS_xxxx	WK039-2-L-48h-03E9_S64	SGB1189	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_syzygii	2053247	74	49149	92.14110897	0.497512438	0.569762917	
MortensenS_xxxx__WK040-1-L-08h-03F1_S65__bin.2	MortensenS_xxxx	WK040-1-L-08h-03F1_S65	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2559465	39	104243	100	0	0.527690748	
MortensenS_xxxx__WK040-1-L-08h-03F1_S65__bin.5	MortensenS_xxxx	WK040-1-L-08h-03F1_S65	SGB1189	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_syzygii	2131435	307	9859	74.13793103	0	0.566909617	
MortensenS_xxxx__WK040-1-L-08h-03F1_S65__bin.7	MortensenS_xxxx	WK040-1-L-08h-03F1_S65	SGB1171	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_aceti	4240204	423	16012	96.41791045	1.492537313	0.573484436	
MortensenS_xxxx__WK040-1-L-48h-03F2_S66__bin.3	MortensenS_xxxx	WK040-1-L-48h-03F2_S66	SGB1171	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_aceti	3687801	202	30307	99.40298507	0	0.575169593	
MortensenS_xxxx__WK040-1-L-48h-03F2_S66__bin.9	MortensenS_xxxx	WK040-1-L-48h-03F2_S66	SGB1189	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_syzygii	2269435	79	41717	98.00995025	0	0.565582623	
MortensenS_xxxx__WK040-2-L-08h-03F3_S67__bin.5	MortensenS_xxxx	WK040-2-L-08h-03F3_S67	SGB1189	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_syzygii	2083426	73	48607	90.54726368	0	0.56992089	
MortensenS_xxxx__WK040-2-L-08h-03F3_S67__bin.7	MortensenS_xxxx	WK040-2-L-08h-03F3_S67	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	1621475	62	41362	50	0	0.530656964	
MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.4	MortensenS_xxxx	WK040-2-L-48h-03F4_S68	SGB1189	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_syzygii	2464377	108	37759	98.50746269	0	0.558235205	
MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.5	MortensenS_xxxx	WK040-2-L-48h-03F4_S68	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	1820704	27	104243	55.17241379	0	0.529174429	
MortensenS_xxxx__WK041-1-L-08h-03F5_S69__bin.11	MortensenS_xxxx	WK041-1-L-08h-03F5_S69	SGB5611	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	Oenococcus_oeni	1555358	257	8600	92.94117647	0	0.383573428	
MortensenS_xxxx__WK041-1-L-08h-03F5_S69__bin.5	MortensenS_xxxx	WK041-1-L-08h-03F5_S69	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2666038	77	51785	96.29917184	0	0.464930357	
MortensenS_xxxx__WK041-1-L-08h-03F5_S69__bin.6	MortensenS_xxxx	WK041-1-L-08h-03F5_S69	SGB98381	Other	Bacteria	Actinobacteria	CFGB10620	OFGB10620	FGB10620	GGB71632	GGB71632_SGB98381	1546744	9	247863	81.5530303	1.060606061	0.535971693	
MortensenS_xxxx__WK041-1-L-08h-03F5_S69__bin.9	MortensenS_xxxx	WK041-1-L-08h-03F5_S69	SGB7064	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_ghanensis	2024861	478	4937	91.60558464	1.832460733	0.381240984	
MortensenS_xxxx__WK041-1-L-48h-03F6_S70__bin.1	MortensenS_xxxx	WK041-1-L-48h-03F6_S70	SGB7070	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_satsumensis	1338021	477	2929	56.12852665	4.702194357	0.412207282	
MortensenS_xxxx__WK041-1-L-48h-03F6_S70__bin.2	MortensenS_xxxx	WK041-1-L-48h-03F6_S70	SGB98381	Other	Bacteria	Actinobacteria	CFGB10620	OFGB10620	FGB10620	GGB71632	GGB71632_SGB98381	2184959	15	304793	98.77525253	3.333333333	0.536607323	
MortensenS_xxxx__WK041-1-L-48h-03F6_S70__bin.3	MortensenS_xxxx	WK041-1-L-48h-03F6_S70	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2765500	98	49489	99.45652174	0	0.464467908	
MortensenS_xxxx__WK041-1-L-48h-03F6_S70__bin.5	MortensenS_xxxx	WK041-1-L-48h-03F6_S70	SGB5611	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	Oenococcus_oeni	1700433	271	9291	97.59358289	0.55258467	0.3827037	
MortensenS_xxxx__WK041-1-L-48h-03F6_S70__bin.9	MortensenS_xxxx	WK041-1-L-48h-03F6_S70	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2172495	480	5518	87.27325615	4.228855721	0.531751281	
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.1	MortensenS_xxxx	WK041-2-G-48h-04B8_S117	SGB96849	Other	Bacteria	Actinobacteria	CFGB10008	OFGB10008	FGB10008	GGB69358	GGB69358_SGB96849	2058307	204	16209	90.75144509	0.289017341	0.702999601	
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.2	MortensenS_xxxx	WK041-2-G-48h-04B8_S117	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2710287	164	25801	97.91666667	0.054347826	0.465517489	
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.4	MortensenS_xxxx	WK041-2-G-48h-04B8_S117	SGB98381	Other	Bacteria	Actinobacteria	CFGB10620	OFGB10620	FGB10620	GGB71632	GGB71632_SGB98381	2210205	19	229442	98.77525253	2.424242424	0.53790576	
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.6	MortensenS_xxxx	WK041-2-G-48h-04B8_S117	SGB5611	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	Oenococcus_oeni	1786457	194	14998	97.59358289	0.534759358	0.378469227	
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.7	MortensenS_xxxx	WK041-2-G-48h-04B8_S117	SGB7070	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_satsumensis	2084157	452	5794	90.33096485	1.047120419	0.406729915	
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.8	MortensenS_xxxx	WK041-2-G-48h-04B8_S117	SGB7064	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_ghanensis	2508060	108	38144	99.47643979	1.047120419	0.372201622	
MortensenS_xxxx__WK041-2-L-08h-03F7_S71__bin.2	MortensenS_xxxx	WK041-2-L-08h-03F7_S71	SGB5611	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	Oenococcus_oeni	1380745	314	5402	87.23262032	1.069518717	0.389349228	
MortensenS_xxxx__WK041-2-L-08h-03F7_S71__bin.5	MortensenS_xxxx	WK041-2-L-08h-03F7_S71	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2782972	112	45664	99.45652174	0	0.464950779	
MortensenS_xxxx__WK041-2-L-08h-03F7_S71__bin.6	MortensenS_xxxx	WK041-2-L-08h-03F7_S71	SGB7064	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_ghanensis	1770532	504	3839	78.53403141	2.006980803	0.385644541	
MortensenS_xxxx__WK041-2-L-08h-03F7_S71__bin.8	MortensenS_xxxx	WK041-2-L-08h-03F7_S71	SGB98381	Other	Bacteria	Actinobacteria	CFGB10620	OFGB10620	FGB10620	GGB71632	GGB71632_SGB98381	1549268	7	304615	81.5530303	1.060606061	0.535973118	
MortensenS_xxxx__WK041-2-L-08h-03F7_S71__bin.9	MortensenS_xxxx	WK041-2-L-08h-03F7_S71	SGB96849	Other	Bacteria	Actinobacteria	CFGB10008	OFGB10008	FGB10008	GGB69358	GGB69358_SGB96849	1382899	454	3272	57.39746766	1.734104046	0.695543203	
MortensenS_xxxx__WK041-2-L-48h-03F8_S72__bin.1	MortensenS_xxxx	WK041-2-L-48h-03F8_S72	SGB5611	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	Oenococcus_oeni	1636553	305	7227	93.40463458	0.802139037	0.384111605	
MortensenS_xxxx__WK041-2-L-48h-03F8_S72__bin.3	MortensenS_xxxx	WK041-2-L-48h-03F8_S72	SGB98381	Other	Bacteria	Actinobacteria	CFGB10620	OFGB10620	FGB10620	GGB71632	GGB71632_SGB98381	2195219	15	362471	98.77525253	3.333333333	0.536674473	
MortensenS_xxxx__WK041-2-L-48h-03F8_S72__bin.8	MortensenS_xxxx	WK041-2-L-48h-03F8_S72	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2156077	503	4975	85.7360254	1.741293532	0.53189566	
MortensenS_xxxx__WK041-2-L-48h-03F8_S72__bin.9	MortensenS_xxxx	WK041-2-L-48h-03F8_S72	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2654001	176	24711	97.23731884	0.096153846	0.465500578	
MortensenS_xxxx__WK042-1-L-08h-03F9_S73__bin.1	MortensenS_xxxx	WK042-1-L-08h-03F9_S73	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	1774907	98	27266	65.51724138	0	0.532070694	
MortensenS_xxxx__WK042-1-L-08h-03F9_S73__bin.2	MortensenS_xxxx	WK042-1-L-08h-03F9_S73	SGB19526	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas	Zymomonas_mobilis	1959477	13	257901	98.64253394	0	0.460746413	
MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.2	MortensenS_xxxx	WK042-1-L-48h-03G1_S74	SGB19526	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas	Zymomonas_mobilis	2007432	14	342959	100	0	0.460802159	
MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.3	MortensenS_xxxx	WK042-1-L-48h-03G1_S74	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2861859	42	116530	100	0	0.521847512	
MortensenS_xxxx__WK042-2-G-48h-04B9_S118__bin.2	MortensenS_xxxx	WK042-2-G-48h-04B9_S118	SGB19526	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas	Zymomonas_mobilis	1983711	39	90448	100	0	0.461329801	
MortensenS_xxxx__WK042-2-L-08h-03G2_S75__bin.1	MortensenS_xxxx	WK042-2-L-08h-03G2_S75	SGB19526	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas	Zymomonas_mobilis	1939370	12	294210	98.19004525	0	0.460667124	
MortensenS_xxxx__WK042-2-L-48h-03G3_S76__bin.2	MortensenS_xxxx	WK042-2-L-48h-03G3_S76	SGB19526	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas	Zymomonas_mobilis	1959693	12	294226	98.64253394	0	0.460698181	
MortensenS_xxxx__WK042-2-L-48h-03G3_S76__bin.3	MortensenS_xxxx	WK042-2-L-48h-03G3_S76	SGB1187	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_orientalis	2709087	45	111611	100	0	0.525403577	
MortensenS_xxxx__WK043-1-L-08h-03G4_S77__bin.2	MortensenS_xxxx	WK043-1-L-08h-03G4_S77	SGB7063	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus_nagelii	2598287	130	33509	99.47643979	0.749643027	0.366049632	
MortensenS_xxxx__WK043-1-L-08h-03G4_S77__bin.3	MortensenS_xxxx	WK043-1-L-08h-03G4_S77	SGB19526	Species	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas	Zymomonas_mobilis	1767229	297	7781	93.89140271	0	0.469343249	
MortensenS_xxxx__WK043-1-L-08h-03G4_S77__bin.4	MortensenS_xxxx	WK043-1-L-08h-03G4_S77	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2846858	175	22860	97.91666667	0.498188406	0.463757588	
MortensenS_xxxx__WK043-1-L-48h-03G5_S78__bin.11	MortensenS_xxxx	WK043-1-L-48h-03G5_S78	SGB7142	Species	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	2842934	146	31566	98.91304348	0.27173913	0.463452194	
